Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
DRI,SUI,Inbound to,Red,Evening,0.49838906206091693
HOS,COO,Outbound to,Red,Midday,0.49831874369382184
GAL,SAN,Inbound to,Green,Midday,0.49747045324506645
LEO,CPK,Outbound to,Green,Morning,0.4972842915945231
WES,DAW,Inbound to,Green,Morning,0.4962836087269505
GAL,CPK,Inbound to,Green,Morning,0.49599935818119967
FOU,JER,Outbound to,Red,Morning,0.49579213175715237
DRI,BLU,Inbound to,Red,Evening,0.49544932249958007
SAN,STI,Outbound to,Green,Midday,0.4953770996915529
FOU,MUS,Inbound to,Red,Night,0.49493733235932297
DUN,WIN,Inbound to,Green,Night,0.4934535592570344
WIN,COW,Inbound to,Green,Night,0.4931388132806553
SUI,DRI,Outbound to,Red,Midday,0.49298450512654807
CCK,LEO,Outbound to,Green,Morning,0.49294968146474566
DRI,RIA,Outbound to,Red,Morning,0.49166666666666664
GAL,CPK,Inbound to,Green,Evening,0.490421882917901
BAW,LEO,Inbound to,Green,Evening,0.48989484305940456
PHI,GRA,Inbound to,Green,Morning,0.48967749699644764
DAW,TRY,Outbound to,Green,Midday,0.4896462155113548
JAM,DRI,Outbound to,Red,Evening,0.4889520161264028
SDK,GDK,Outbound to,Red,Night,0.48809453741986114
LEO,GLE,Inbound to,Green,Midday,0.4876266209404037
WIN,DUN,Outbound to,Green,Night,0.48749605758694775
GDK,ABB,Inbound to,Red,Midday,0.48549000806534265
PHI,BRD,Inbound to,Green,Night,0.4851116919828741
SUI,RIA,Outbound to,Red,Evening,0.48380669670372184
BAW,LEO,Inbound to,Green,Midday,0.4838037510315439
GLE,SAN,Inbound to,Green,Night,0.48302764113173136
KIL,STI,Inbound to,Green,Midday,0.4809807842765263
DRI,BLA,Inbound to,Red,Midday,0.47912005047913536
KYL,RED,Inbound to,Red,Midday,0.4790415538353135
LEO,GAL,Outbound to,Green,Evening,0.478366525198886
FOR,CIT,Outbound to,Red,Evening,0.4778571441353462
CIT,CVN,Outbound to,Red,Evening,0.47581795247597775
WIN,MIL,Outbound to,Green,Morning,0.47543698698221626
RIA,GOL,Outbound to,Red,Night,0.4745666295401801
FAT,SUI,Inbound to,Red,Midday,0.4737281001360342
CHA,HAR,Outbound to,Green,Midday,0.47252951778082486
FET,CIT,Inbound to,Red,Evening,0.4722875771768251
SUI,FAT,Inbound to,Red,Night,0.47188368216547055
GOL,BLU,Outbound to,Red,Morning,0.47174509379365565
FET,CVN,Outbound to,Red,Night,0.47079238294205367
COO,TAL,Inbound to,Red,Morning,0.4703936266806906
RIA,SUI,Inbound to,Red,Morning,0.46994850259393717
CAB,PHI,Inbound to,Green,Night,0.46905367584082996
CCK,LAU,Outbound to,Green,Night,0.46875002047020115
DRI,RIA,Outbound to,Red,Midday,0.46747614978443974
TAL,COO,Inbound to,Red,Morning,0.46711182012530394
LEO,GLE,Inbound to,Green,Morning,0.4654481612073465
CCK,BAW,Inbound to,Green,Evening,0.46430031674219624
CCK,BAW,Inbound to,Green,Night,0.4637307356194504
BAL,MIL,Inbound to,Green,Evening,0.4633252070853269
DUN,WIN,Inbound to,Green,Midday,0.4628998202326708
DRI,KYL,Outbound to,Red,Morning,0.4626828537472756
GAL,CPK,Inbound to,Green,Midday,0.46108395439562266
RIA,JAM,Inbound to,Red,Night,0.4609147856501759
STI,KIL,Outbound to,Green,Evening,0.4602316587848958
LEO,GLE,Outbound to,Green,Evening,0.4557906517677245
BRD,PHI,Outbound to,Green,Morning,0.45569103676466405
BAW,LEO,Inbound to,Green,Morning,0.45546861173697734
STS,DAW,Outbound to,Green,Evening,0.45454496150957807
COW,CHA,Outbound to,Green,Morning,0.4531318174136281
CAB,GRA,Inbound to,Green,Morning,0.4530707982472593
GLE,CPK,Outbound to,Green,Night,0.4516246704094961
FOU,SMI,Inbound to,Red,Evening,0.44996946003783006
RIA,GOL,Outbound to,Red,Morning,0.4493106383961476
CCK,BAW,Inbound to,Green,Midday,0.44844041345786506
BAL,WIN,Inbound to,Green,Night,0.4468828425943309
BEL,CVN,Inbound to,Red,Morning,0.44684742255899723
BEE,CHA,Inbound to,Green,Morning,0.4459176714914779
STI,BAL,Outbound to,Green,Evening,0.44540867626135094
SUI,DRI,Outbound to,Red,Night,0.44536060534896765
CIT,FET,Inbound to,Red,Morning,0.44441913715794834
KIL,DUN,Inbound to,Green,Morning,0.4416256344443213
PHI,BRD,Outbound to,Green,Morning,0.4410593387365347
RIA,DRI,Inbound to,Red,Morning,0.43919158296870026
COW,WIN,Outbound to,Green,Evening,0.437650197613569
CAB,BRD,Inbound to,Green,Morning,0.4364312342422597
GOL,BLU,Inbound to,Red,Midday,0.4352224842368342
RAN,COW,Outbound to,Green,Evening,0.43308451324816183
BAW,LEO,Inbound to,Green,Night,0.43218229430479366
KIN,FET,Inbound to,Red,Morning,0.43082734008949136
MYS,GDK,Inbound to,Red,Morning,0.42822976072491814
LEO,GAL,Outbound to,Green,Morning,0.4277201611818183
BRD,PAR,Outbound to,Green,Night,0.42671061110320324
SAN,STI,Outbound to,Green,Evening,0.42569690090665613
CHA,BEE,Outbound to,Green,Midday,0.4256925390145434
PHI,BRD,Outbound to,Green,Evening,0.42514374526369136
MIL,RAN,Outbound to,Green,Evening,0.42422397911879917
GLE,STI,Inbound to,Green,Evening,0.4242054555174917
KIL,DUN,Inbound to,Green,Evening,0.4232544309724937
CAB,PHI,Inbound to,Green,Evening,0.4213238950589201
KIL,DUN,Inbound to,Green,Night,0.4210749794197736
FAT,GOL,Inbound to,Red,Midday,0.42088395509584947
KIN,FET,Inbound to,Red,Midday,0.42018402497118457
STS,HAR,Inbound to,Green,Evening,0.4201784929652191
WIN,BAL,Outbound to,Green,Midday,0.4195022128264198
FAT,RIA,Inbound to,Red,Midday,0.41779144981192284
GAL,CPK,Outbound to,Green,Morning,0.4174144013231341
GOL,BLA,Inbound to,Red,Night,0.41642215047642145
BEL,RED,Outbound to,Red,Midday,0.41636655858883664
GAL,CPK,Inbound to,Green,Night,0.4134824552422531
RIA,DRI,Outbound to,Red,Morning,0.41214573766468837
BEE,CHA,Inbound to,Green,Night,0.41073626307644
PHI,BRD,Inbound to,Green,Evening,0.41048511682761746
MIL,BEE,Inbound to,Green,Morning,0.40953039942224606
DRI,BLA,Inbound to,Red,Morning,0.40928827452479766
KIL,DUN,Inbound to,Green,Midday,0.40918489414964226
BEL,FET,Inbound to,Red,Morning,0.40751796319410266
SUI,RIA,Outbound to,Red,Midday,0.40670641618765707
SMI,JER,Outbound to,Red,Morning,0.4056088245077004
RIA,GOL,Inbound to,Red,Night,0.4056088245077004
MUS,JAM,Inbound to,Red,Midday,0.40521614522201116
RAN,COW,Outbound to,Green,Night,0.40436366309524413
STI,KIL,Outbound to,Green,Night,0.40383545339708093
KIL,MIL,Inbound to,Green,Morning,0.40171589634424654
CAB,GRA,Inbound to,Green,Midday,0.3995686964539267
BLA,BLU,Inbound to,Red,Night,0.3991340712166758
STI,KIL,Outbound to,Green,Midday,0.39859502741059255
SDK,GDK,Outbound to,Red,Midday,0.398532341960724
BEL,COO,Inbound to,Red,Morning,0.3985287372658525
BEE,RAN,Outbound to,Green,Midday,0.3984951860607482
CIT,CVN,Inbound to,Red,Night,0.3965802363184326
DUN,KIL,Outbound to,Green,Evening,0.39646099500966714
CHA,BEE,Outbound to,Green,Night,0.3927194066909903
GRA,CAB,Outbound to,Green,Midday,0.39167573823873814
JAM,HEU,Outbound to,Red,Morning,0.3900676579489484
WIN,COW,Inbound to,Green,Evening,0.3900089343177887
PHI,BRD,Inbound to,Green,Morning,0.38848906560091345
BUS,CON,Outbound to,Red,Morning,0.38759271457236566
BEE,CHA,Inbound to,Green,Midday,0.386887654495402
PHI,BRD,Inbound to,Green,Midday,0.3865789927219357
HAR,RAN,Inbound to,Green,Morning,0.3864435590595661
BUS,CON,Outbound to,Red,Midday,0.3863329566988487
DUN,KIL,Outbound to,Green,Midday,0.3861730469082681
MIL,BEE,Inbound to,Green,Evening,0.3857517817119785
GOL,BLU,Inbound to,Red,Morning,0.3847850163741504
JAM,SUI,Outbound to,Red,Night,0.3829575077101648
ABB,GDK,Outbound to,Red,Evening,0.3825330206647952
HOS,TAL,Inbound to,Red,Morning,0.3809217324532246
PHI,BRD,Outbound to,Green,Night,0.3797916714360509
CAB,PHI,Inbound to,Green,Midday,0.3789750814570006
PHI,BRD,Outbound to,Green,Midday,0.37719197760584083
HOS,KIN,Outbound to,Red,Morning,0.3771236166328253
DUN,KIL,Outbound to,Green,Night,0.3770480115604235
CVN,FOR,Outbound to,Red,Morning,0.37602230695737504
KYL,BLU,Outbound to,Red,Night,0.3716444178654754
MYS,GDK,Inbound to,Red,Night,0.3713450486473671
JER,MUS,Outbound to,Red,Evening,0.37123106012293744
CCK,LEO,Outbound to,Green,Evening,0.37066720908947404
CAB,PHI,Inbound to,Green,Morning,0.3692667486872343
BEE,CHA,Inbound to,Green,Evening,0.3692521341669575
FAT,RIA,Inbound to,Red,Morning,0.36867475498654595
BLU,KYL,Inbound to,Red,Night,0.368466295198624
DUN,MIL,Outbound to,Green,Midday,0.3679858424544531
DAW,HAR,Inbound to,Green,Evening,0.3653385036130496
BEL,CIT,Inbound to,Red,Morning,0.36533850361304954
KIL,SAN,Inbound to,Green,Morning,0.3648328245096592
SAN,STI,Outbound to,Green,Night,0.3646930627793937
GOL,RIA,Inbound to,Red,Night,0.36462412619905776
SUI,DRI,Outbound to,Red,Morning,0.36294778760637314
WIN,COW,Inbound to,Green,Midday,0.3620129607759119
MIL,BEE,Inbound to,Green,Midday,0.3618535230092985
RAN,COW,Outbound to,Green,Midday,0.3597837030257056
COW,RAN,Inbound to,Green,Morning,0.3597205561723071
WES,OUP,Inbound to,Green,Midday,0.3594459471031618
MIL,RAN,Outbound to,Green,Midday,0.3594459471031617
DOM,OGP,Inbound to,Green,Morning,0.35811774523915013
CIT,FOR,Inbound to,Red,Midday,0.3558395537035519
MIL,DUN,Outbound to,Green,Midday,0.3555586327242657
BEE,MIL,Outbound to,Green,Evening,0.3537878863287347
KIN,FET,Inbound to,Red,Evening,0.3535533905932738
MUS,JAM,Inbound to,Red,Morning,0.35121755086527096
SMI,FOU,Outbound to,Red,Evening,0.35119421913331383
SDK,TPT,Outbound to,Red,Evening,0.3503094208016777
RAN,CHA,Outbound to,Green,Evening,0.34945033848758555
FAT,RIA,Inbound to,Red,Evening,0.3489289055565665
STI,SAN,Inbound to,Green,Evening,0.34799710302609976
SDK,ABB,Outbound to,Red,Midday,0.34766083408338583
WES,DAW,Inbound to,Green,Midday,0.34766083408338583
PHI,DOM,Inbound to,Green,Morning,0.3464971057954033
GOL,DRI,Inbound to,Red,Midday,0.3453882213986283
PHI,DOM,Inbound to,Green,Evening,0.33782922399498744
KIL,BAL,Outbound to,Green,Evening,0.3375356316170239
CVN,FET,Inbound to,Red,Night,0.3372791666080555
STI,SAN,Inbound to,Green,Morning,0.33685989114320564
CIT,FOR,Inbound to,Red,Evening,0.3360375032689058
FOR,CIT,Outbound to,Red,Morning,0.3358874995921743
COO,HOS,Inbound to,Red,Midday,0.3350515182583291
LAU,CHE,Inbound to,Green,Morning,0.33421884300779026
LEO,GLE,Inbound to,Green,Evening,0.32997856269864684
KYL,BLU,Outbound to,Red,Morning,0.32963130325974765
MIL,COW,Outbound to,Green,Evening,0.32960468602224363
GOL,KYL,Outbound to,Red,Night,0.328629000333251
SDK,TPT,Outbound to,Red,Night,0.3286034106645653
BEE,CHA,Outbound to,Green,Night,0.3280860714380143
CAB,BRO,Outbound to,Green,Morning,0.3275804664236459
GAL,GLE,Outbound to,Green,Midday,0.32614422726903336
DRI,GOL,Outbound to,Red,Evening,0.32549832732503736
RAN,CHA,Outbound to,Green,Night,0.3249435677544807
STI,SAN,Inbound to,Green,Midday,0.3248060310709295
SUI,GOL,Inbound to,Red,Morning,0.3238477078459152
CIT,FET,Outbound to,Red,Evening,0.32314312529751477
WIN,MIL,Outbound to,Green,Evening,0.32152227770175057
DRI,BLA,Inbound to,Red,Evening,0.31814113425837615
STI,SAN,Inbound to,Green,Night,0.3171513866034593
WIN,DUN,Inbound to,Green,Morning,0.31569816364444125
SMI,FOU,Outbound to,Red,Midday,0.314736720275976
RIA,SUI,Inbound to,Red,Evening,0.312562027567233
OGP,WES,Inbound to,Green,Night,0.30625461159829165
MYS,ABB,Inbound to,Red,Midday,0.304467608700941
COW,BEE,Outbound to,Green,Midday,0.3040032019324915
DRI,GOL,Outbound to,Red,Midday,0.3033037919809139
SUI,GOL,Inbound to,Red,Evening,0.3026893296941789
BEE,CHA,Outbound to,Green,Midday,0.3023346655611956
KIL,STI,Inbound to,Green,Morning,0.30190686626304897
MIL,DUN,Outbound to,Green,Night,0.3014053747076542
HEU,MUS,Outbound to,Red,Morning,0.30128659479295344
GOL,SUI,Outbound to,Red,Midday,0.3011654413185468
SMI,JAM,Inbound to,Red,Morning,0.3005003385993795
BEE,MIL,Outbound to,Green,Midday,0.30041671801477915
COW,WIN,Outbound to,Green,Midday,0.29842264386850575
GOL,SUI,Outbound to,Red,Evening,0.29784426898771177
BUS,CON,Outbound to,Red,Evening,0.29766899979808636
FOU,SMI,Inbound to,Red,Night,0.29715693946632554
GOL,DRI,Inbound to,Red,Morning,0.2960376618278761
ABB,FOU,Inbound to,Red,Morning,0.2950836134180235
RAN,HAR,Outbound to,Green,Evening,0.2950484160581791
JAM,SUI,Inbound to,Red,Evening,0.29462782549439476
HOS,COO,Outbound to,Red,Night,0.29177895163886564
HOS,BEL,Outbound to,Red,Midday,0.2904683110630245
FAT,RIA,Inbound to,Red,Night,0.29007363459416496
MIL,BEE,Inbound to,Green,Night,0.28995082976310327
PAR,DOM,Outbound to,Green,Midday,0.2897564388614539
CAB,BRD,Inbound to,Green,Night,0.28825593465735544
COW,MIL,Inbound to,Green,Morning,0.2882214228267486
BAL,KIL,Inbound to,Green,Evening,0.28793362641230213
MIL,WIN,Inbound to,Green,Night,0.28627412230174204
KIL,STI,Inbound to,Green,Evening,0.28607719650551033
DRI,RIA,Inbound to,Red,Night,0.2846976865443293
COW,RAN,Inbound to,Green,Evening,0.2839143313716699
GOL,KYL,Outbound to,Red,Morning,0.28389572434298654
WIN,MIL,Outbound to,Green,Night,0.28262848004793273
MYS,SDK,Outbound to,Red,Night,0.2702048551984584
ABB,FOU,Inbound to,Red,Night,0.26760433606051404
COW,WIN,Inbound to,Green,Morning,0.266692022851068
LEO,GLE,Inbound to,Green,Night,0.26608022963603833
CAB,BRD,Outbound to,Green,Morning,0.265313869598576
