TramJourneyID,TravelTimeMinutes,Line,Direction,hour_of_day,ServiceDay,Period
SAG_CON04_2020_02_26,49.95,Red,Inbound to,9,2020-02-26,Morning
SAG_CON04_2020_02_27,50.96666666666667,Red,Inbound to,9,2020-02-27,Morning
SAG_CON04_2020_02_28,47.95,Red,Inbound to,9,2020-02-28,Morning
SAG_CON04_2020_03_02,49.0,Red,Inbound to,9,2020-03-02,Morning
SAG_CON04_2020_03_03,50.95,Red,Inbound to,10,2020-03-03,Morning
SAG_CON04_2020_03_04,49.95,Red,Inbound to,9,2020-03-04,Morning
SAG_CON04_2020_03_05,50.96666666666667,Red,Inbound to,10,2020-03-05,Morning
SAG_CON04_2020_03_06,50.9,Red,Inbound to,9,2020-03-06,Morning
SAG_CON04_2020_03_07,48.95,Red,Inbound to,11,2020-03-07,Midday
SAG_CON04_2020_03_09,51.95,Red,Inbound to,9,2020-03-09,Morning
SAG_CON04_2020_03_10,49.983333333333334,Red,Inbound to,9,2020-03-10,Morning
SAG_CON04_2020_03_11,49.95,Red,Inbound to,9,2020-03-11,Morning
SAG_CON04_2020_03_12,50.96666666666667,Red,Inbound to,8,2020-03-12,Morning
SAG_CON04_2020_03_13,49.983333333333334,Red,Inbound to,9,2020-03-13,Morning
SAG_CON04_2020_03_14,49.06666666666667,Red,Inbound to,10,2020-03-14,Morning
SAG_CON04_2020_03_16,48.93333333333334,Red,Inbound to,9,2020-03-16,Morning
SAG_CON04_2020_03_18,48.95,Red,Inbound to,10,2020-03-18,Morning
SAG_CON04_2020_03_19,46.96666666666667,Red,Inbound to,9,2020-03-19,Morning
SAG_CON04_2020_03_20,46.95,Red,Inbound to,8,2020-03-20,Morning
SAG_CON05_2020_01_20,44.983333333333334,Red,Inbound to,16,2020-01-20,Midday
SAG_CON05_2020_01_21,51.0,Red,Inbound to,11,2020-01-21,Midday
SAG_CON05_2020_01_22,51.95,Red,Inbound to,10,2020-01-22,Morning
SAG_CON05_2020_01_23,48.96666666666667,Red,Inbound to,11,2020-01-23,Midday
SAG_CON05_2020_01_24,48.93333333333334,Red,Inbound to,9,2020-01-24,Morning
SAG_CON05_2020_01_25,46.95,Red,Inbound to,12,2020-01-25,Midday
SAG_CON05_2020_01_27,47.96666666666667,Red,Inbound to,10,2020-01-27,Morning
SAG_CON05_2020_01_28,46.983333333333334,Red,Inbound to,11,2020-01-28,Midday
SAG_CON05_2020_01_29,49.95,Red,Inbound to,13,2020-01-29,Midday
SAG_CON05_2020_01_30,47.0,Red,Inbound to,10,2020-01-30,Morning
SAG_CON05_2020_01_31,49.95,Red,Inbound to,11,2020-01-31,Midday
SAG_CON05_2020_02_01,51.96666666666667,Red,Inbound to,12,2020-02-01,Midday
SAG_CON05_2020_02_03,48.95,Red,Inbound to,10,2020-02-03,Morning
SAG_CON05_2020_02_04,45.983333333333334,Red,Inbound to,11,2020-02-04,Midday
SAG_CON05_2020_02_05,49.93333333333334,Red,Inbound to,11,2020-02-05,Midday
SAG_CON05_2020_02_06,51.96666666666667,Red,Inbound to,10,2020-02-06,Morning
SAG_CON05_2020_02_07,47.95,Red,Inbound to,9,2020-02-07,Morning
SAG_CON05_2020_02_08,50.95,Red,Inbound to,10,2020-02-08,Morning
SAG_CON05_2020_02_10,49.93333333333334,Red,Inbound to,10,2020-02-10,Morning
SAG_CON05_2020_02_11,48.96666666666667,Red,Inbound to,10,2020-02-11,Morning
SAG_CON05_2020_02_12,50.03333333333333,Red,Inbound to,12,2020-02-12,Midday
SAG_CON05_2020_02_13,50.983333333333334,Red,Inbound to,10,2020-02-13,Morning
SAG_CON05_2020_02_14,51.93333333333334,Red,Inbound to,9,2020-02-14,Morning
SAG_CON05_2020_02_15,49.95,Red,Inbound to,11,2020-02-15,Midday
SAG_CON05_2020_02_17,52.95,Red,Inbound to,9,2020-02-17,Morning
SAG_CON05_2020_02_18,50.016666666666666,Red,Inbound to,11,2020-02-18,Midday
SAG_CON05_2020_02_19,52.983333333333334,Red,Inbound to,9,2020-02-19,Morning
SAG_CON05_2020_02_20,51.75,Red,Inbound to,12,2020-02-20,Midday
SAG_CON05_2020_02_21,47.95,Red,Inbound to,12,2020-02-21,Midday
SAG_CON05_2020_02_22,52.95,Red,Inbound to,12,2020-02-22,Midday
SAG_CON05_2020_02_24,50.93333333333334,Red,Inbound to,9,2020-02-24,Morning
SAG_CON05_2020_02_25,48.95,Red,Inbound to,9,2020-02-25,Morning
SAG_CON05_2020_02_26,48.983333333333334,Red,Inbound to,9,2020-02-26,Morning
SAG_CON05_2020_02_27,50.95,Red,Inbound to,9,2020-02-27,Morning
SAG_CON05_2020_02_28,50.96666666666667,Red,Inbound to,10,2020-02-28,Morning
SAG_CON05_2020_03_02,50.95,Red,Inbound to,11,2020-03-02,Midday
SAG_CON05_2020_03_03,47.95,Red,Inbound to,12,2020-03-03,Midday
SAG_CON05_2020_03_04,49.95,Red,Inbound to,10,2020-03-04,Morning
SAG_CON05_2020_03_05,49.96666666666667,Red,Inbound to,10,2020-03-05,Morning
SAG_CON05_2020_03_06,47.983333333333334,Red,Inbound to,9,2020-03-06,Morning
SAG_CON05_2020_03_07,50.95,Red,Inbound to,12,2020-03-07,Midday
SAG_CON05_2020_03_09,49.96666666666667,Red,Inbound to,9,2020-03-09,Morning
SAG_CON05_2020_03_10,47.96666666666667,Red,Inbound to,9,2020-03-10,Morning
SAG_CON05_2020_03_11,49.95,Red,Inbound to,9,2020-03-11,Morning
SAG_CON05_2020_03_12,47.983333333333334,Red,Inbound to,9,2020-03-12,Morning
SAG_CON05_2020_03_13,45.983333333333334,Red,Inbound to,9,2020-03-13,Morning
SAG_CON05_2020_03_14,49.96666666666667,Red,Inbound to,10,2020-03-14,Morning
SAG_CON05_2020_03_16,45.95,Red,Inbound to,9,2020-03-16,Morning
SAG_CON05_2020_03_18,47.96666666666667,Red,Inbound to,10,2020-03-18,Morning
SAG_CON05_2020_03_19,47.95,Red,Inbound to,10,2020-03-19,Morning
SAG_CON05_2020_03_20,45.95,Red,Inbound to,9,2020-03-20,Morning
SAG_CON06_2020_01_20,51.95,Red,Inbound to,17,2020-01-20,Evening
SAG_CON06_2020_01_21,50.916666666666664,Red,Inbound to,11,2020-01-21,Midday
SAG_CON06_2020_01_22,47.96666666666667,Red,Inbound to,12,2020-01-22,Midday
SAG_CON06_2020_01_23,51.96666666666667,Red,Inbound to,11,2020-01-23,Midday
SAG_CON06_2020_01_24,48.95,Red,Inbound to,10,2020-01-24,Morning
SAG_CON06_2020_01_25,48.96666666666667,Red,Inbound to,14,2020-01-25,Midday
SAG_CON06_2020_01_27,49.96666666666667,Red,Inbound to,11,2020-01-27,Midday
SAG_CON06_2020_01_28,48.95,Red,Inbound to,11,2020-01-28,Midday
SAG_CON06_2020_01_29,49.983333333333334,Red,Inbound to,13,2020-01-29,Midday
SAG_CON06_2020_01_30,52.916666666666664,Red,Inbound to,11,2020-01-30,Midday
SAG_CON06_2020_01_31,52.016666666666666,Red,Inbound to,16,2020-01-31,Midday
SAG_CON06_2020_02_01,48.96666666666667,Red,Inbound to,12,2020-02-01,Midday
SAG_CON06_2020_02_03,50.96666666666667,Red,Inbound to,10,2020-02-03,Morning
SAG_CON06_2020_02_04,50.96666666666667,Red,Inbound to,12,2020-02-04,Midday
SAG_CON06_2020_02_05,48.0,Red,Inbound to,12,2020-02-05,Midday
SAG_CON06_2020_02_06,51.016666666666666,Red,Inbound to,11,2020-02-06,Midday
SAG_CON06_2020_02_07,48.916666666666664,Red,Inbound to,10,2020-02-07,Morning
SAG_CON06_2020_02_08,53.95,Red,Inbound to,11,2020-02-08,Midday
SAG_CON06_2020_02_10,49.93333333333334,Red,Inbound to,10,2020-02-10,Morning
SAG_CON06_2020_02_11,47.95,Red,Inbound to,11,2020-02-11,Midday
SAG_CON06_2020_02_12,48.88333333333333,Red,Inbound to,12,2020-02-12,Midday
SAG_CON06_2020_02_13,49.96666666666667,Red,Inbound to,12,2020-02-13,Midday
SAG_CON06_2020_02_14,50.0,Red,Inbound to,11,2020-02-14,Midday
SAG_CON06_2020_02_15,49.95,Red,Inbound to,12,2020-02-15,Midday
SAG_CON06_2020_02_17,52.95,Red,Inbound to,9,2020-02-17,Morning
SAG_CON06_2020_02_18,51.0,Red,Inbound to,11,2020-02-18,Midday
SAG_CON06_2020_02_19,51.96666666666667,Red,Inbound to,10,2020-02-19,Morning
SAG_CON06_2020_02_20,46.75,Red,Inbound to,13,2020-02-20,Midday
SAG_CON06_2020_02_21,54.916666666666664,Red,Inbound to,12,2020-02-21,Midday
SAG_CON06_2020_02_22,49.983333333333334,Red,Inbound to,14,2020-02-22,Midday
SAG_CON06_2020_02_24,47.93333333333334,Red,Inbound to,10,2020-02-24,Morning
SAG_CON06_2020_02_25,49.916666666666664,Red,Inbound to,10,2020-02-25,Morning
SAG_CON06_2020_02_26,50.96666666666667,Red,Inbound to,10,2020-02-26,Morning
SAG_CON06_2020_02_27,52.93333333333334,Red,Inbound to,10,2020-02-27,Morning
SAG_CON06_2020_02_28,52.93333333333334,Red,Inbound to,11,2020-02-28,Midday
SAG_CON06_2020_03_02,50.96666666666667,Red,Inbound to,12,2020-03-02,Midday
SAG_CON06_2020_03_03,48.95,Red,Inbound to,13,2020-03-03,Midday
SAG_CON06_2020_03_04,49.96666666666667,Red,Inbound to,11,2020-03-04,Midday
SAG_CON06_2020_03_05,47.95,Red,Inbound to,11,2020-03-05,Midday
SAG_CON06_2020_03_06,50.96666666666667,Red,Inbound to,11,2020-03-06,Midday
SAG_CON06_2020_03_07,47.03333333333333,Red,Inbound to,15,2020-03-07,Midday
SAG_CON06_2020_03_09,49.95,Red,Inbound to,11,2020-03-09,Midday
SAG_CON06_2020_03_10,46.95,Red,Inbound to,10,2020-03-10,Morning
SAG_CON06_2020_03_11,49.96666666666667,Red,Inbound to,10,2020-03-11,Morning
SAG_CON06_2020_03_12,47.96666666666667,Red,Inbound to,10,2020-03-12,Morning
SAG_CON06_2020_03_13,50.05,Red,Inbound to,10,2020-03-13,Morning
SAG_CON06_2020_03_14,49.96666666666667,Red,Inbound to,11,2020-03-14,Midday
SAG_CON06_2020_03_16,46.96666666666667,Red,Inbound to,10,2020-03-16,Morning
SAG_CON06_2020_03_18,46.95,Red,Inbound to,11,2020-03-18,Midday
SAG_CON06_2020_03_19,51.96666666666667,Red,Inbound to,10,2020-03-19,Morning
SAG_CON06_2020_03_20,48.93333333333333,Red,Inbound to,10,2020-03-20,Morning
SAG_CON07_2020_01_21,50.96666666666667,Red,Inbound to,12,2020-01-21,Midday
SAG_CON07_2020_01_22,52.96666666666667,Red,Inbound to,12,2020-01-22,Midday
SAG_CON07_2020_01_23,47.95,Red,Inbound to,12,2020-01-23,Midday
SAG_CON07_2020_01_24,49.95,Red,Inbound to,10,2020-01-24,Morning
SAG_CON07_2020_01_25,51.96666666666667,Red,Inbound to,14,2020-01-25,Midday
SAG_CON07_2020_01_27,49.95,Red,Inbound to,11,2020-01-27,Midday
SAG_CON07_2020_01_28,46.96666666666667,Red,Inbound to,12,2020-01-28,Midday
SAG_CON07_2020_01_29,51.95,Red,Inbound to,15,2020-01-29,Midday
SAG_CON07_2020_01_30,52.95,Red,Inbound to,11,2020-01-30,Midday
SAG_CON07_2020_01_31,48.916666666666664,Red,Inbound to,17,2020-01-31,Evening
SAG_CON07_2020_02_01,46.95,Red,Inbound to,14,2020-02-01,Midday
SAG_CON07_2020_02_03,48.95,Red,Inbound to,11,2020-02-03,Midday
SAG_CON07_2020_02_04,49.95,Red,Inbound to,13,2020-02-04,Midday
SAG_CON07_2020_02_05,49.95,Red,Inbound to,13,2020-02-05,Midday
SAG_CON07_2020_02_06,49.983333333333334,Red,Inbound to,12,2020-02-06,Midday
SAG_CON07_2020_02_07,49.95,Red,Inbound to,10,2020-02-07,Morning
SAG_CON07_2020_02_08,47.93333333333334,Red,Inbound to,12,2020-02-08,Midday
SAG_CON07_2020_02_10,47.96666666666667,Red,Inbound to,11,2020-02-10,Midday
SAG_CON07_2020_02_11,52.983333333333334,Red,Inbound to,11,2020-02-11,Midday
SAG_CON07_2020_02_12,49.0,Red,Inbound to,13,2020-02-12,Midday
SAG_CON07_2020_02_13,48.88333333333333,Red,Inbound to,12,2020-02-13,Midday
SAG_CON07_2020_02_14,51.95,Red,Inbound to,12,2020-02-14,Midday
SAG_CON07_2020_02_15,47.96666666666667,Red,Inbound to,12,2020-02-15,Midday
SAG_CON07_2020_02_17,49.95,Red,Inbound to,11,2020-02-17,Midday
SAG_CON07_2020_02_18,50.96666666666667,Red,Inbound to,12,2020-02-18,Midday
SAG_CON07_2020_02_19,53.95,Red,Inbound to,11,2020-02-19,Midday
SAG_CON07_2020_02_20,49.766666666666666,Red,Inbound to,14,2020-02-20,Midday
SAG_CON07_2020_02_21,48.916666666666664,Red,Inbound to,13,2020-02-21,Midday
SAG_CON07_2020_02_22,49.95,Red,Inbound to,16,2020-02-22,Midday
SAG_CON07_2020_02_24,49.96666666666667,Red,Inbound to,11,2020-02-24,Midday
SAG_CON07_2020_02_25,49.95,Red,Inbound to,11,2020-02-25,Midday
SAG_CON07_2020_02_26,49.93333333333334,Red,Inbound to,11,2020-02-26,Midday
SAG_CON07_2020_02_27,50.96666666666667,Red,Inbound to,10,2020-02-27,Morning
SAG_CON07_2020_02_28,49.93333333333334,Red,Inbound to,11,2020-02-28,Midday
SAG_CON07_2020_03_02,51.96666666666667,Red,Inbound to,13,2020-03-02,Midday
SAG_CON07_2020_03_03,49.95,Red,Inbound to,13,2020-03-03,Midday
SAG_CON07_2020_03_04,49.95,Red,Inbound to,12,2020-03-04,Midday
SAG_CON07_2020_03_05,51.96666666666667,Red,Inbound to,11,2020-03-05,Midday
SAG_CON07_2020_03_06,50.916666666666664,Red,Inbound to,12,2020-03-06,Midday
SAG_CON07_2020_03_07,45.95,Red,Inbound to,16,2020-03-07,Midday
SAG_CON07_2020_03_09,51.93333333333334,Red,Inbound to,11,2020-03-09,Midday
SAG_CON07_2020_03_10,49.983333333333334,Red,Inbound to,11,2020-03-10,Midday
SAG_CON07_2020_03_11,48.95,Red,Inbound to,12,2020-03-11,Midday
SAG_CON07_2020_03_12,47.016666666666666,Red,Inbound to,11,2020-03-12,Midday
SAG_CON07_2020_03_13,50.983333333333334,Red,Inbound to,10,2020-03-13,Morning
SAG_CON07_2020_03_14,48.983333333333334,Red,Inbound to,12,2020-03-14,Midday
SAG_CON07_2020_03_16,50.95,Red,Inbound to,11,2020-03-16,Midday
SAG_CON07_2020_03_18,51.96666666666667,Red,Inbound to,12,2020-03-18,Midday
SAG_CON07_2020_03_19,47.96666666666667,Red,Inbound to,11,2020-03-19,Midday
SAG_CON07_2020_03_20,48.95,Red,Inbound to,10,2020-03-20,Morning
SAG_CON08_2020_01_21,49.983333333333334,Red,Inbound to,12,2020-01-21,Midday
SAG_CON08_2020_01_22,53.983333333333334,Red,Inbound to,13,2020-01-22,Midday
SAG_CON08_2020_01_23,48.96666666666667,Red,Inbound to,12,2020-01-23,Midday
SAG_CON08_2020_01_24,48.95,Red,Inbound to,11,2020-01-24,Midday
SAG_CON08_2020_01_25,48.96666666666667,Red,Inbound to,15,2020-01-25,Midday
SAG_CON08_2020_01_27,51.96666666666667,Red,Inbound to,12,2020-01-27,Midday
SAG_CON08_2020_01_28,56.96666666666667,Red,Inbound to,12,2020-01-28,Midday
SAG_CON08_2020_01_29,50.93333333333333,Red,Inbound to,16,2020-01-29,Midday
SAG_CON08_2020_01_30,47.95,Red,Inbound to,12,2020-01-30,Midday
SAG_CON08_2020_01_31,53.96666666666667,Red,Inbound to,18,2020-01-31,Evening
SAG_CON08_2020_02_01,48.95,Red,Inbound to,15,2020-02-01,Midday
SAG_CON08_2020_02_03,48.0,Red,Inbound to,11,2020-02-03,Midday
SAG_CON08_2020_02_04,46.96666666666667,Red,Inbound to,13,2020-02-04,Midday
SAG_CON08_2020_02_05,49.96666666666667,Red,Inbound to,13,2020-02-05,Midday
SAG_CON08_2020_02_06,46.983333333333334,Red,Inbound to,13,2020-02-06,Midday
SAG_CON08_2020_02_07,51.0,Red,Inbound to,11,2020-02-07,Midday
SAG_CON08_2020_02_08,49.93333333333334,Red,Inbound to,12,2020-02-08,Midday
SAG_CON08_2020_02_10,47.96666666666667,Red,Inbound to,11,2020-02-10,Midday
SAG_CON08_2020_02_11,49.91666666666667,Red,Inbound to,12,2020-02-11,Midday
SAG_CON08_2020_02_12,47.95,Red,Inbound to,13,2020-02-12,Midday
SAG_CON08_2020_02_13,46.96666666666667,Red,Inbound to,13,2020-02-13,Midday
SAG_CON08_2020_02_14,48.983333333333334,Red,Inbound to,12,2020-02-14,Midday
SAG_CON08_2020_02_15,49.95,Red,Inbound to,13,2020-02-15,Midday
SAG_CON08_2020_02_17,49.96666666666667,Red,Inbound to,12,2020-02-17,Midday
SAG_CON08_2020_02_18,49.0,Red,Inbound to,13,2020-02-18,Midday
SAG_CON08_2020_02_19,48.983333333333334,Red,Inbound to,12,2020-02-19,Midday
SAG_CON08_2020_02_20,51.766666666666666,Red,Inbound to,15,2020-02-20,Midday
SAG_CON08_2020_02_21,49.96666666666667,Red,Inbound to,15,2020-02-21,Midday
SAG_CON08_2020_02_22,49.95,Red,Inbound to,17,2020-02-22,Evening
SAG_CON08_2020_02_24,50.0,Red,Inbound to,12,2020-02-24,Midday
SAG_CON08_2020_02_25,50.95,Red,Inbound to,11,2020-02-25,Midday
SAG_CON08_2020_02_26,48.95,Red,Inbound to,12,2020-02-26,Midday
SAG_CON08_2020_02_27,49.93333333333333,Red,Inbound to,11,2020-02-27,Midday
SAG_CON08_2020_02_28,48.93333333333334,Red,Inbound to,12,2020-02-28,Midday
SAG_CON08_2020_03_02,45.96666666666667,Red,Inbound to,13,2020-03-02,Midday
SAG_CON08_2020_03_03,47.95,Red,Inbound to,13,2020-03-03,Midday
SAG_CON08_2020_03_04,48.93333333333334,Red,Inbound to,12,2020-03-04,Midday
SAG_CON08_2020_03_05,48.93333333333333,Red,Inbound to,12,2020-03-05,Midday
SAG_CON08_2020_03_06,49.93333333333334,Red,Inbound to,12,2020-03-06,Midday
SAG_CON08_2020_03_07,48.96666666666667,Red,Inbound to,17,2020-03-07,Evening
SAG_CON08_2020_03_09,49.95,Red,Inbound to,13,2020-03-09,Midday
SAG_CON08_2020_03_10,47.95,Red,Inbound to,12,2020-03-10,Midday
SAG_CON08_2020_03_11,48.93333333333334,Red,Inbound to,12,2020-03-11,Midday
SAG_CON08_2020_03_12,50.05,Red,Inbound to,11,2020-03-12,Midday
SAG_CON08_2020_03_13,47.983333333333334,Red,Inbound to,11,2020-03-13,Midday
SAG_CON08_2020_03_14,43.96666666666667,Red,Inbound to,12,2020-03-14,Midday
SAG_CON08_2020_03_16,48.96666666666667,Red,Inbound to,12,2020-03-16,Midday
SAG_CON08_2020_03_18,46.96666666666667,Red,Inbound to,12,2020-03-18,Midday
SAG_CON08_2020_03_19,47.95,Red,Inbound to,11,2020-03-19,Midday
SAG_CON08_2020_03_20,49.916666666666664,Red,Inbound to,11,2020-03-20,Midday
SAG_CON09_2020_01_21,48.96666666666667,Red,Inbound to,12,2020-01-21,Midday
SAG_CON09_2020_01_22,49.93333333333333,Red,Inbound to,13,2020-01-22,Midday
SAG_CON09_2020_01_23,48.96666666666667,Red,Inbound to,13,2020-01-23,Midday
SAG_CON09_2020_01_24,48.983333333333334,Red,Inbound to,12,2020-01-24,Midday
SAG_CON09_2020_01_25,49.96666666666667,Red,Inbound to,17,2020-01-25,Evening
SAG_CON09_2020_01_27,50.96666666666667,Red,Inbound to,12,2020-01-27,Midday
SAG_CON09_2020_01_28,46.95,Red,Inbound to,13,2020-01-28,Midday
SAG_CON09_2020_01_29,48.95,Red,Inbound to,17,2020-01-29,Evening
SAG_CON09_2020_01_30,48.95,Red,Inbound to,13,2020-01-30,Midday
SAG_CON09_2020_02_01,45.96666666666667,Red,Inbound to,15,2020-02-01,Midday
SAG_CON09_2020_02_03,48.95,Red,Inbound to,12,2020-02-03,Midday
SAG_CON09_2020_02_04,51.95,Red,Inbound to,14,2020-02-04,Midday
SAG_CON09_2020_02_05,47.983333333333334,Red,Inbound to,14,2020-02-05,Midday
SAG_CON09_2020_02_06,49.983333333333334,Red,Inbound to,13,2020-02-06,Midday
SAG_CON09_2020_02_07,50.983333333333334,Red,Inbound to,11,2020-02-07,Midday
SAG_CON09_2020_02_08,47.016666666666666,Red,Inbound to,13,2020-02-08,Midday
SAG_CON09_2020_02_10,50.983333333333334,Red,Inbound to,12,2020-02-10,Midday
SAG_CON09_2020_02_11,50.95,Red,Inbound to,13,2020-02-11,Midday
SAG_CON09_2020_02_12,50.93333333333334,Red,Inbound to,13,2020-02-12,Midday
SAG_CON09_2020_02_13,48.96666666666667,Red,Inbound to,13,2020-02-13,Midday
SAG_CON09_2020_02_14,51.96666666666667,Red,Inbound to,14,2020-02-14,Midday
SAG_CON09_2020_02_15,53.96666666666667,Red,Inbound to,14,2020-02-15,Midday
SAG_CON09_2020_02_17,47.96666666666667,Red,Inbound to,13,2020-02-17,Midday
SAG_CON09_2020_02_18,47.0,Red,Inbound to,14,2020-02-18,Midday
SAG_CON09_2020_02_19,46.95,Red,Inbound to,13,2020-02-19,Midday
SAG_CON09_2020_02_20,52.71666666666667,Red,Inbound to,16,2020-02-20,Midday
SAG_CON09_2020_02_21,50.96666666666667,Red,Inbound to,16,2020-02-21,Midday
SAG_CON09_2020_02_22,49.95,Red,Inbound to,17,2020-02-22,Evening
SAG_CON09_2020_02_24,47.95,Red,Inbound to,12,2020-02-24,Midday
SAG_CON09_2020_02_25,48.916666666666664,Red,Inbound to,12,2020-02-25,Midday
SAG_CON09_2020_02_26,49.95,Red,Inbound to,13,2020-02-26,Midday
SAG_CON09_2020_02_27,49.96666666666667,Red,Inbound to,13,2020-02-27,Midday
SAG_CON09_2020_02_28,51.93333333333334,Red,Inbound to,12,2020-02-28,Midday
SAG_CON09_2020_03_02,51.96666666666667,Red,Inbound to,13,2020-03-02,Midday
SAG_CON09_2020_03_03,49.95,Red,Inbound to,15,2020-03-03,Midday
SAG_CON09_2020_03_04,49.96666666666667,Red,Inbound to,12,2020-03-04,Midday
SAG_CON09_2020_03_05,51.95,Red,Inbound to,12,2020-03-05,Midday
SAG_CON09_2020_03_06,49.95,Red,Inbound to,13,2020-03-06,Midday
SAG_CON09_2020_03_07,47.95,Red,Inbound to,17,2020-03-07,Evening
SAG_CON09_2020_03_09,45.96666666666667,Red,Inbound to,14,2020-03-09,Midday
SAG_CON09_2020_03_10,48.95,Red,Inbound to,12,2020-03-10,Midday
SAG_CON09_2020_03_11,50.93333333333334,Red,Inbound to,13,2020-03-11,Midday
SAG_CON09_2020_03_12,47.93333333333334,Red,Inbound to,12,2020-03-12,Midday
SAG_CON09_2020_03_13,50.95,Red,Inbound to,11,2020-03-13,Midday
SAG_CON09_2020_03_14,47.95,Red,Inbound to,14,2020-03-14,Midday
SAG_CON09_2020_03_16,48.95,Red,Inbound to,12,2020-03-16,Midday
SAG_CON09_2020_03_18,45.96666666666667,Red,Inbound to,13,2020-03-18,Midday
SAG_CON09_2020_03_19,45.95,Red,Inbound to,12,2020-03-19,Midday
SAG_CON09_2020_03_20,47.96666666666667,Red,Inbound to,12,2020-03-20,Midday
SAG_CON10_2020_01_21,48.96666666666667,Red,Inbound to,13,2020-01-21,Midday
SAG_CON10_2020_01_22,48.93333333333334,Red,Inbound to,14,2020-01-22,Midday
SAG_CON10_2020_01_23,49.96666666666667,Red,Inbound to,13,2020-01-23,Midday
SAG_CON10_2020_01_24,51.983333333333334,Red,Inbound to,13,2020-01-24,Midday
SAG_CON10_2020_01_27,46.95,Red,Inbound to,13,2020-01-27,Midday
SAG_CON10_2020_01_28,47.96666666666667,Red,Inbound to,13,2020-01-28,Midday
SAG_CON10_2020_01_30,51.95,Red,Inbound to,13,2020-01-30,Midday
SAG_CON10_2020_02_01,47.983333333333334,Red,Inbound to,16,2020-02-01,Midday
SAG_CON10_2020_02_03,46.983333333333334,Red,Inbound to,12,2020-02-03,Midday
SAG_CON10_2020_02_04,47.96666666666667,Red,Inbound to,15,2020-02-04,Midday
SAG_CON10_2020_02_05,51.95,Red,Inbound to,14,2020-02-05,Midday
SAG_CON10_2020_02_06,51.983333333333334,Red,Inbound to,13,2020-02-06,Midday
SAG_CON10_2020_02_07,48.95,Red,Inbound to,12,2020-02-07,Midday
SAG_CON10_2020_02_08,50.0,Red,Inbound to,14,2020-02-08,Midday
SAG_CON10_2020_02_10,47.0,Red,Inbound to,12,2020-02-10,Midday
SAG_CON10_2020_02_11,46.03333333333333,Red,Inbound to,15,2020-02-11,Midday
SAG_CON10_2020_02_12,49.983333333333334,Red,Inbound to,14,2020-02-12,Midday
SAG_CON10_2020_02_13,50.95,Red,Inbound to,14,2020-02-13,Midday
SAG_CON10_2020_02_14,51.95,Red,Inbound to,15,2020-02-14,Midday
SAG_CON10_2020_02_15,50.96666666666667,Red,Inbound to,15,2020-02-15,Midday
SAG_CON10_2020_02_17,45.983333333333334,Red,Inbound to,13,2020-02-17,Midday
SAG_CON10_2020_02_18,51.983333333333334,Red,Inbound to,14,2020-02-18,Midday
SAG_CON10_2020_02_19,48.93333333333334,Red,Inbound to,14,2020-02-19,Midday
SAG_CON10_2020_02_20,50.71666666666667,Red,Inbound to,17,2020-02-20,Evening
SAG_CON10_2020_02_21,49.96666666666667,Red,Inbound to,17,2020-02-21,Evening
SAG_CON10_2020_02_24,47.96666666666667,Red,Inbound to,13,2020-02-24,Midday
SAG_CON10_2020_02_25,49.016666666666666,Red,Inbound to,13,2020-02-25,Midday
SAG_CON10_2020_02_26,48.93333333333334,Red,Inbound to,14,2020-02-26,Midday
SAG_CON10_2020_02_27,48.96666666666667,Red,Inbound to,13,2020-02-27,Midday
SAG_CON10_2020_02_28,48.95,Red,Inbound to,13,2020-02-28,Midday
SAG_CON10_2020_03_02,47.96666666666667,Red,Inbound to,14,2020-03-02,Midday
SAG_CON10_2020_03_03,49.95,Red,Inbound to,15,2020-03-03,Midday
SAG_CON10_2020_03_04,49.983333333333334,Red,Inbound to,13,2020-03-04,Midday
SAG_CON10_2020_03_05,48.93333333333334,Red,Inbound to,13,2020-03-05,Midday
SAG_CON10_2020_03_06,49.96666666666667,Red,Inbound to,13,2020-03-06,Midday
SAG_CON10_2020_03_09,47.95,Red,Inbound to,14,2020-03-09,Midday
SAG_CON10_2020_03_10,49.95,Red,Inbound to,13,2020-03-10,Midday
SAG_CON10_2020_03_11,49.93333333333334,Red,Inbound to,13,2020-03-11,Midday
SAG_CON10_2020_03_12,50.983333333333334,Red,Inbound to,13,2020-03-12,Midday
SAG_CON10_2020_03_13,48.96666666666667,Red,Inbound to,12,2020-03-13,Midday
SAG_CON10_2020_03_14,47.983333333333334,Red,Inbound to,15,2020-03-14,Midday
SAG_CON10_2020_03_16,43.96666666666667,Red,Inbound to,13,2020-03-16,Midday
SAG_CON10_2020_03_18,48.0,Red,Inbound to,13,2020-03-18,Midday
